state,state_name,county,Gaussian_Mixture_label,Affinity_Propagation_label,Agglomerative_Clustering_label,KMeans_label
KY,Kentucky,Owsley,0,95,2,1
KY,Kentucky,Breathitt,0,82,2,2
KY,Kentucky,Floyd,1,70,2,2
OK,Oklahoma,Seminole,2,113,0,1
OK,Oklahoma,Coal,1,111,1,0
OK,Oklahoma,Muskogee,1,15,1,0
OK,Oklahoma,Choctaw,0,26,0,1
PA,Pennsylvania,Philadelphia,0,37,2,2
TN,Tennessee,Warren,0,18,2,2
TN,Tennessee,Macon,1,75,2,2
TN,Tennessee,Johnson,0,23,2,2
TN,Tennessee,Perry,0,18,2,2
TN,Tennessee,Houston,1,17,2,2
TN,Tennessee,Grainger,0,40,2,2
TN,Tennessee,Weakley,2,14,0,1
TN,Tennessee,Van Buren,1,29,1,0
TN,Tennessee,Crockett,1,45,1,0
TN,Tennessee,Bradley,1,75,2,2
TN,Tennessee,Bedford,0,37,2,2
TN,Tennessee,Decatur,0,81,2,2
TN,Tennessee,White,2,89,0,1
TN,Tennessee,Obion,2,105,0,2
TN,Tennessee,Polk,0,74,2,2
TN,Tennessee,Henry,0,73,0,1
WV,West Virginia,Gilmer,2,113,0,1
WV,West Virginia,Mason,1,93,1,0
WV,West Virginia,Barbour,1,62,1,0
WV,West Virginia,Summers,2,110,0,2
WV,West Virginia,Boone,0,53,2,2
AK,Alaska,Ketchikan Gateway,0,120,2,2
AK,Alaska,Sitka,1,40,1,2
AK,Alaska,Juneau,1,118,2,2
AK,Alaska,Anchorage,2,81,2,2
AK,Alaska,Valdez-Cordova,1,59,2,2
CO,Colorado,Pitkin,2,55,0,1
CO,Colorado,Eagle,0,75,2,1
CO,Colorado,Larimer,0,102,2,1
CO,Colorado,Broomfield,1,1,1,0
CO,Colorado,Summit,0,81,2,2
CO,Colorado,Clear Creek,1,45,1,0
HI,Hawaii,Kalawao,0,81,2,2
HI,Hawaii,Maui,1,56,1,0
IA,Iowa,Buchanan,1,53,2,2
IA,Iowa,Audubon,0,41,0,1
IA,Iowa,Clay,2,72,2,2
IA,Iowa,Mitchell,1,17,2,2
IA,Iowa,Mills,0,83,2,2
IA,Iowa,Marion,1,39,1,0
IA,Iowa,O'Brien,1,43,1,0
IA,Iowa,Hancock,1,62,1,0
IA,Iowa,Delaware,1,114,2,2
IA,Iowa,Plymouth,1,118,2,2
IA,Iowa,Osceola,0,100,2,1
IA,Iowa,Butler,1,40,1,2
IA,Iowa,Hardin,2,78,0,1
IA,Iowa,Winneshiek,0,41,0,1
IA,Iowa,Madison,1,31,2,2
IA,Iowa,Sac,0,53,2,2
IA,Iowa,Iowa,1,1,1,0
IA,Iowa,Cedar,0,114,2,2
IA,Iowa,Benton,0,40,2,2
IA,Iowa,Adair,1,64,1,0
IA,Iowa,Washington,2,119,0,1
IA,Iowa,Polk,1,19,1,0
KS,Kansas,Nemaha,0,101,2,2
KS,Kansas,Comanche,2,91,2,2
KS,Kansas,Pottawatomie,2,16,0,1
KS,Kansas,Trego,2,34,0,1
KS,Kansas,Lane,2,21,0,1
KS,Kansas,Logan,2,69,0,1
KS,Kansas,Norton,2,117,2,2
KS,Kansas,Ottawa,1,65,1,0
KS,Kansas,Pratt,0,34,0,1
KS,Kansas,Gray,0,120,2,2
KS,Kansas,Clay,2,14,0,1
KS,Kansas,Wabaunsee,2,21,0,1
KS,Kansas,Washington,0,81,2,2
KS,Kansas,Cheyenne,0,95,2,2
KS,Kansas,Wallace,2,119,0,1
KS,Kansas,Miami,1,107,1,2
KS,Kansas,Gove,0,114,2,2
KS,Kansas,Ellsworth,0,57,2,2
KS,Kansas,Leavenworth,1,42,1,0
KS,Kansas,Mitchell,1,28,1,0
KS,Kansas,Coffey,1,62,1,0
MD,Maryland,Howard,2,73,0,1
MN,Minnesota,Roseau,0,53,2,2
MN,Minnesota,Wilkin,0,52,0,2
MN,Minnesota,Swift,0,95,0,1
MN,Minnesota,Hennepin,2,21,0,1
MN,Minnesota,Traverse,1,2,2,2
MN,Minnesota,Steele,1,19,1,0
MN,Minnesota,Polk,2,26,0,1
MN,Minnesota,Lyon,1,42,1,0
MN,Minnesota,Pope,0,117,2,2
MN,Minnesota,Stevens,2,16,0,1
MN,Minnesota,Lake of the Woods,0,90,2,2
MN,Minnesota,Martin,0,84,2,2
MN,Minnesota,Lincoln,2,58,2,1
MN,Minnesota,Kittson,0,84,2,2
MN,Minnesota,Red Lake,0,2,2,2
MN,Minnesota,Houston,2,9,0,1
MN,Minnesota,Grant,2,16,0,1
MN,Minnesota,Goodhue,0,14,2,1
MN,Minnesota,Big Stone,1,93,1,0
MN,Minnesota,Sibley,1,22,1,0
MN,Minnesota,Jackson,1,62,1,0
MN,Minnesota,Anoka,0,117,2,2
MN,Minnesota,Renville,1,107,2,2
MN,Minnesota,Clay,2,60,0,1
MN,Minnesota,Redwood,2,35,0,1
MN,Minnesota,Murray,2,106,0,1
MN,Minnesota,Rock,2,9,0,1
MN,Minnesota,Crow Wing,0,34,2,2
MN,Minnesota,Kandiyohi,0,37,2,2
MN,Minnesota,Pennington,2,69,0,1
MN,Minnesota,Fillmore,0,50,1,0
MN,Minnesota,Carlton,2,113,0,1
ND,North Dakota,Mountrail,2,32,0,1
ND,North Dakota,McKenzie,0,26,2,1
NE,Nebraska,Nance,0,12,0,1
NE,Nebraska,Banner,1,71,1,0
NE,Nebraska,Loup,0,0,2,0
NE,Nebraska,Keya Paha,2,35,0,1
NE,Nebraska,Franklin,1,65,1,0
NE,Nebraska,Nemaha,0,41,0,1
NE,Nebraska,Dawson,1,47,1,0
NE,Nebraska,Butler,0,46,2,2
NE,Nebraska,Brown,1,43,1,0
NE,Nebraska,Nuckolls,2,89,0,1
NE,Nebraska,Adams,0,109,0,1
NE,Nebraska,Saline,0,58,2,1
NE,Nebraska,Harlan,0,0,2,2
NE,Nebraska,Sioux,2,12,0,1
NE,Nebraska,Valley,1,65,1,0
NE,Nebraska,Boyd,0,14,2,1
NE,Nebraska,Garden,0,24,2,2
NE,Nebraska,Webster,0,27,2,1
NE,Nebraska,Deuel,0,57,2,2
NE,Nebraska,Furnas,0,97,0,1
NE,Nebraska,Blaine,1,114,2,2
NE,Nebraska,Wayne,0,2,0,1
NE,Nebraska,Thayer,1,42,1,0
NE,Nebraska,Hall,2,24,2,2
NE,Nebraska,Rock,1,20,2,2
NJ,New Jersey,Morris,0,23,2,2
NM,New Mexico,Los Alamos,2,51,0,2
SD,South Dakota,Clay,0,67,2,2
SD,South Dakota,Gregory,0,74,2,2
SD,South Dakota,Day,1,111,1,2
TX,Texas,Armstrong,2,35,0,1
TX,Texas,Irion,2,113,0,1
TX,Texas,Travis,2,31,2,2
TX,Texas,Carson,0,117,2,2
TX,Texas,Denton,2,32,0,1
TX,Texas,Brazoria,1,1,1,0
TX,Texas,Randall,0,41,0,1
VA,Virginia,Falls Church City,0,75,0,1
VA,Virginia,Stafford,0,83,2,2
VA,Virginia,Powhatan,1,10,1,0
VA,Virginia,Arlington,2,9,0,1
CA,California,Ventura,1,5,2,2
CA,California,Orange,2,110,0,1
CA,California,Alameda,2,73,0,1
CO,Colorado,Montezuma,0,120,2,2
CO,Colorado,Bent,2,58,0,1
CO,Colorado,Las Animas,2,103,0,1
CO,Colorado,Mesa,1,39,1,0
CO,Colorado,Adams,1,92,1,0
CO,Colorado,Kiowa,0,58,2,2
CO,Colorado,Baca,1,44,1,0
GA,Georgia,Harris,1,85,1,0
GA,Georgia,Fayette,2,113,0,1
HI,Hawaii,Hawaii,0,81,2,2
ID,Idaho,Blaine,2,106,0,1
ID,Idaho,Ada,2,79,0,1
ID,Idaho,Kootenai,0,67,2,2
ID,Idaho,Caribou,0,84,2,2
ID,Idaho,Teton,1,86,2,0
IL,Illinois,Ogle,2,76,0,1
IL,Illinois,Tazewell,2,120,2,2
IL,Illinois,Grundy,2,110,0,1
IL,Illinois,Effingham,2,33,0,1
IL,Illinois,Washington,1,43,1,0
IL,Illinois,Henderson,0,75,2,2
IL,Illinois,Menard,2,4,2,2
IL,Illinois,Mercer,0,117,2,2
IL,Illinois,McLean,1,13,1,0
IL,Illinois,Stark,0,34,2,1
IL,Illinois,Kane,0,82,2,2
KS,Kansas,Brown,2,103,0,1
KS,Kansas,Bourbon,0,84,2,2
KS,Kansas,Wilson,1,43,1,0
KS,Kansas,Crawford,1,5,2,2
KS,Kansas,Cherokee,0,5,2,2
KS,Kansas,Allen,0,102,0,1
KS,Kansas,Sedgwick,2,35,0,1
KS,Kansas,Montgomery,2,21,0,1
MI,Michigan,Clinton,0,100,0,1
MN,Minnesota,Beltrami,0,90,2,2
MN,Minnesota,Cass,1,22,1,0
MT,Montana,Petroleum,0,78,0,1
MT,Montana,Toole,0,88,2,2
MT,Montana,Wibaux,1,47,2,2
MT,Montana,Flathead,0,41,0,1
MT,Montana,Liberty,0,101,2,2
MT,Montana,Missoula,2,58,0,1
MT,Montana,Carter,1,19,1,0
MT,Montana,Cascade,2,51,2,2
NC,North Carolina,Wake,1,44,1,0
NC,North Carolina,Camden,0,16,0,1
NH,New Hampshire,Merrimack,2,58,0,1
NJ,New Jersey,Monmouth,1,83,2,0
NY,New York,Saratoga,2,89,0,1
NY,New York,Westchester,1,45,1,0
NY,New York,Dutchess,0,84,2,2
NY,New York,Hamilton,1,71,1,0
OR,Oregon,Washington,0,18,2,2
RI,Rhode Island,Washington,0,120,2,2
TX,Texas,Wichita,2,109,0,1
TX,Texas,Jasper,2,90,2,2
TX,Texas,Stephens,2,73,0,1
TX,Texas,Nueces,2,79,0,1
TX,Texas,McCulloch,2,2,2,2
TX,Texas,Limestone,2,106,0,1
TX,Texas,Lamar,0,100,2,2
TX,Texas,Gregg,0,27,2,2
TX,Texas,Delta,1,20,2,2
TX,Texas,Wilbarger,1,40,1,2
TX,Texas,Anderson,2,51,2,2
TX,Texas,Taylor,2,12,0,1
TX,Texas,San Saba,1,68,1,0
TX,Texas,McLennan,2,104,0,1
TX,Texas,Real,1,86,1,0
TX,Texas,Knox,0,46,2,2
TX,Texas,Hopkins,0,47,2,0
TX,Texas,Hunt,2,98,0,1
TX,Texas,Robertson,0,52,2,2
TX,Texas,Nolan,2,90,2,2
TX,Texas,Kenedy,2,76,0,1
TX,Texas,Sterling,1,1,1,0
TX,Texas,Liberty,2,52,2,2
TX,Texas,Morris,1,109,0,1
TX,Texas,Milam,0,18,2,2
TX,Texas,Matagorda,0,48,2,2
TX,Texas,Wharton,2,109,0,1
TX,Texas,Polk,0,61,1,0
TX,Texas,Jefferson,1,39,1,0
TX,Texas,Harrison,2,51,0,2
TX,Texas,Palo Pinto,1,20,2,2
TX,Texas,Brown,1,93,1,0
TX,Texas,Stonewall,1,49,1,0
TX,Texas,Val Verde,1,59,2,1
TX,Texas,Lynn,0,33,2,1
TX,Texas,Madison,2,113,0,1
TX,Texas,Aransas,1,75,2,2
TX,Texas,Cass,1,85,1,0
TX,Texas,Baylor,1,63,2,2
TX,Texas,Briscoe,1,45,1,0
UT,Utah,Beaver,0,107,2,2
UT,Utah,Kane,0,2,2,2
UT,Utah,Box Elder,2,32,0,1
UT,Utah,Tooele,2,113,0,1
UT,Utah,Wasatch,1,70,1,0
VA,Virginia,Pulaski,1,64,1,0
VA,Virginia,Nelson,0,50,1,0
VA,Virginia,Rockbridge,1,65,1,0
VA,Virginia,Amelia,1,71,1,0
VA,Virginia,Caroline,0,102,0,1
VA,Virginia,Amherst,2,4,2,2
VA,Virginia,Williamsburg City,2,51,0,1
VA,Virginia,Washington,1,20,2,2
VA,Virginia,Richmond,0,14,0,1
VA,Virginia,Northumberland,0,27,2,2
VA,Virginia,Augusta,2,97,0,1
VA,Virginia,Giles,0,58,2,1
VA,Virginia,Southampton,0,114,2,2
VA,Virginia,Craig,1,6,2,2
VT,Vermont,Windsor,2,9,0,1
WA,Washington,Snohomish,2,16,0,1
WI,Wisconsin,Door,1,65,1,0
WI,Wisconsin,Walworth,1,44,1,0
WI,Wisconsin,Iowa,1,17,1,0
WI,Wisconsin,Jefferson,0,0,2,2
WI,Wisconsin,Marathon,2,78,0,1
WI,Wisconsin,Oconto,2,2,2,1
WI,Wisconsin,Sheboygan,1,7,1,0
WI,Wisconsin,Pierce,1,64,1,0
WI,Wisconsin,Florence,0,60,0,1
WI,Wisconsin,La Crosse,1,28,1,0
WI,Wisconsin,Kewaunee,1,56,1,0
WI,Wisconsin,Dane,0,47,2,0
WI,Wisconsin,Trempealeau,0,53,2,2
WI,Wisconsin,Wood,1,28,1,0
WI,Wisconsin,Winnebago,2,79,0,2
WI,Wisconsin,Oneida,0,82,2,2
WI,Wisconsin,Portage,0,96,2,2
WI,Wisconsin,Adams,2,4,2,2
WI,Wisconsin,Lafayette,1,47,1,0
WI,Wisconsin,Columbia,2,120,2,2
WY,Wyoming,Washakie,2,58,2,1
WY,Wyoming,Natrona,0,81,2,2
AL,Alabama,Shelby,2,73,0,1
AR,Arkansas,Pulaski,1,85,1,0
AZ,Arizona,Santa Cruz,2,79,0,1
AZ,Arizona,Graham,1,67,2,2
CA,California,Inyo,2,55,0,1
CA,California,Sierra,0,100,2,2
CA,California,San Joaquin,0,117,2,2
CA,California,San Bernardino,2,103,0,1
CA,California,Sutter,2,89,2,1
CA,California,Sacramento,2,31,0,2
CA,California,Monterey,2,87,2,2
CO,Colorado,Saguache,0,120,2,2
DE,Delaware,Kent,2,97,0,1
FL,Florida,Okaloosa,2,72,0,1
FL,Florida,Gulf,2,2,2,1
FL,Florida,Union,2,78,2,1
FL,Florida,Bay,0,52,2,2
FL,Florida,Orange,1,53,2,2
FL,Florida,Escambia,1,111,1,0
FL,Florida,Flagler,2,103,0,1
FL,Florida,Sarasota,0,53,2,2
FL,Florida,Charlotte,1,17,2,2
FL,Florida,Seminole,2,12,0,1
FL,Florida,Lee,2,58,2,1
GA,Georgia,McIntosh,0,14,2,1
GA,Georgia,Bartow,0,80,2,2
GA,Georgia,Banks,2,14,2,1
GA,Georgia,Rockdale,1,66,1,0
GA,Georgia,Long,0,61,2,2
GA,Georgia,Towns,2,103,0,1
GA,Georgia,Chatham,1,7,1,0
GA,Georgia,Johnson,2,16,0,1
GA,Georgia,Glynn,2,21,0,1
ID,Idaho,Adams,0,61,1,0
ID,Idaho,Bingham,1,1,1,0
ID,Idaho,Jerome,0,90,2,2
ID,Idaho,Lewis,0,23,2,1
IL,Illinois,Gallatin,0,84,2,2
IL,Illinois,Winnebago,2,87,2,2
IL,Illinois,Franklin,0,83,2,2
IL,Illinois,Vermilion,2,78,0,1
IN,Indiana,Huntington,2,9,0,1
IN,Indiana,Vermillion,0,23,2,2
IN,Indiana,Fountain,2,51,0,1
IN,Indiana,White,1,42,1,0
IN,Indiana,Dearborn,1,50,1,0
IN,Indiana,Allen,1,66,1,0
IN,Indiana,Floyd,0,102,2,1
IN,Indiana,Gibson,0,52,2,2
IN,Indiana,Kosciusko,2,103,0,1
IN,Indiana,Noble,1,108,1,0
KY,Kentucky,Campbell,1,7,2,0
KY,Kentucky,Woodford,0,18,2,2
KY,Kentucky,Shelby,0,94,1,2
KY,Kentucky,Anderson,2,110,0,1
KY,Kentucky,Bullitt,1,44,1,0
KY,Kentucky,Kenton,1,62,1,0
LA,Louisiana,Bossier,2,78,0,1
LA,Louisiana,Lafayette,0,120,2,2
LA,Louisiana,Vernon,0,24,2,2
LA,Louisiana,Plaquemines,0,100,2,2
MA,Massachusetts,Suffolk,1,114,2,2
MA,Massachusetts,Essex,0,61,1,0
ME,Maine,Waldo,2,14,0,1
ME,Maine,Sagadahoc,2,78,0,1
ME,Maine,Kennebec,1,111,1,0
ME,Maine,Somerset,2,9,0,1
MI,Michigan,Ingham,1,83,2,0
MI,Michigan,Hillsdale,0,53,2,2
MI,Michigan,St. Joseph,0,87,2,2
MI,Michigan,Calhoun,1,116,1,0
MI,Michigan,Delta,1,95,2,2
MI,Michigan,Mason,2,35,0,1
MI,Michigan,Baraga,1,15,1,0
MI,Michigan,Berrien,0,27,0,2
MI,Michigan,Ontonagon,2,73,0,1
MI,Michigan,Kalamazoo,0,61,1,2
MI,Michigan,Montmorency,1,54,1,0
MI,Michigan,Alpena,0,37,2,2
MI,Michigan,Branch,0,74,2,2
MI,Michigan,Menominee,1,111,1,0
MI,Michigan,Van Buren,2,36,0,1
MO,Missouri,Jackson,1,1,1,0
MO,Missouri,Putnam,0,23,2,1
MO,Missouri,Carroll,2,35,0,1
MO,Missouri,Cape Girardeau,0,76,0,1
MO,Missouri,Worth,0,14,2,1
MO,Missouri,Gasconade,0,120,2,2
MO,Missouri,Maries,2,6,2,2
MO,Missouri,Caldwell,1,68,1,0
MO,Missouri,Pike,0,81,2,2
MO,Missouri,Lewis,1,111,1,0
MO,Missouri,Stoddard,2,55,0,1
MO,Missouri,Camden,0,117,2,2
MO,Missouri,Monroe,0,0,2,2
MO,Missouri,Livingston,1,44,1,0
MS,Mississippi,Carroll,2,55,0,1
MS,Mississippi,Hancock,1,83,2,0
MS,Mississippi,Marshall,1,45,1,0
MS,Mississippi,Tate,0,95,2,2
MS,Mississippi,Pontotoc,1,39,1,0
MS,Mississippi,Smith,2,51,2,1
MT,Montana,Lake,2,26,0,1
MT,Montana,Silver Bow,0,119,2,1
NC,North Carolina,Avery,2,31,2,2
NC,North Carolina,Yancey,1,102,2,1
NC,North Carolina,Madison,1,6,2,2
NC,North Carolina,Mitchell,0,80,2,2
NC,North Carolina,New Hanover,1,53,2,2
NC,North Carolina,Person,2,89,0,1
NC,North Carolina,Gates,1,19,1,0
NC,North Carolina,Onslow,1,56,1,0
NC,North Carolina,Beaufort,0,88,0,1
NC,North Carolina,Macon,2,16,0,1
NC,North Carolina,Nash,2,90,2,2
NC,North Carolina,Lee,2,32,0,1
NC,North Carolina,Haywood,0,90,2,2
NC,North Carolina,Pasquotank,0,117,2,2
NJ,New Jersey,Ocean,2,106,0,1
NM,New Mexico,Hidalgo,2,119,0,1
NM,New Mexico,Sierra,0,102,0,1
NM,New Mexico,Chaves,2,112,0,1
NM,New Mexico,Valencia,0,34,0,1
NM,New Mexico,De Baca,0,84,2,2
NV,Nevada,Lincoln,2,35,0,1
NV,Nevada,Churchill,1,62,1,2
NV,Nevada,Lyon,0,24,2,2
NY,New York,St. Lawrence,0,95,2,2
NY,New York,Sullivan,0,41,0,1
NY,New York,Oswego,2,98,0,1
NY,New York,Cattaraugus,0,83,2,2
NY,New York,Franklin,1,68,1,0
NY,New York,Chautauqua,2,110,0,1
NY,New York,Montgomery,1,44,1,0
OH,Ohio,Ottawa,0,0,2,2
OH,Ohio,Wyandot,0,74,2,2
OH,Ohio,Madison,0,100,0,1
OH,Ohio,Pickaway,0,57,2,2
OH,Ohio,Fulton,2,79,0,1
OH,Ohio,Morrow,2,112,0,1
OH,Ohio,Greene,2,79,0,1
OH,Ohio,Mercer,2,31,2,2
OK,Oklahoma,Kingfisher,1,114,2,2
OK,Oklahoma,Canadian,1,15,1,0
OK,Oklahoma,Grant,2,16,0,1
OR,Oregon,Deschutes,0,120,2,2
OR,Oregon,Columbia,2,52,2,2
OR,Oregon,Hood River,2,12,0,1
PA,Pennsylvania,Elk,0,36,0,1
PA,Pennsylvania,Wayne,0,57,2,2
PA,Pennsylvania,Franklin,0,84,2,2
PA,Pennsylvania,Delaware,0,81,2,2
PA,Pennsylvania,Wyoming,2,103,0,1
PA,Pennsylvania,Union,2,119,0,1
PA,Pennsylvania,Perry,1,85,1,0
PA,Pennsylvania,Pike,0,52,2,2
PA,Pennsylvania,Allegheny,1,44,1,0
RI,Rhode Island,Providence,1,43,1,0
SC,South Carolina,Edgefield,1,93,1,0
SC,South Carolina,Greenville,1,45,1,0
SD,South Dakota,Bennett,1,28,1,0
TN,Tennessee,Williamson,1,42,1,0
VA,Virginia,Lee,1,45,1,0
VA,Virginia,Buena Vista City,1,74,2,2
VA,Virginia,Accomack,0,53,2,2
VA,Virginia,Galax City,2,120,2,2
VA,Virginia,Henry,2,55,0,1
VA,Virginia,Buchanan,1,62,2,0
VA,Virginia,Halifax,0,67,2,2
WA,Washington,Mason,0,58,2,1
WA,Washington,Stevens,2,110,0,1
WA,Washington,Pierce,2,106,0,1
WA,Washington,Columbia,2,110,0,1
WA,Washington,Kittitas,1,59,2,2
WA,Washington,Skamania,2,14,2,1
WA,Washington,Lewis,1,49,1,0
WA,Washington,Franklin,0,58,2,1
WA,Washington,Grant,1,22,1,0
WI,Wisconsin,Rock,0,50,1,0
WI,Wisconsin,Vilas,0,37,2,2
WI,Wisconsin,Forest,1,99,1,2
AK,Alaska,Northwest Arctic,1,1,1,0
AK,Alaska,Yukon-Koyukuk,1,71,1,0
AR,Arkansas,Cleburne,0,101,2,2
AR,Arkansas,Washington,2,16,0,1
AR,Arkansas,Perry,0,30,2,2
AR,Arkansas,Pope,1,10,1,0
AR,Arkansas,White,1,92,1,0
AR,Arkansas,Greene,0,58,2,1
AZ,Arizona,Gila,0,18,2,2
CA,California,Glenn,0,60,0,1
CA,California,Stanislaus,0,83,2,2
CA,California,Trinity,2,53,2,2
CA,California,Alpine,2,9,2,1
CA,California,Humboldt,0,14,2,1
CA,California,Siskiyou,0,74,2,0
CA,California,Merced,0,46,2,2
FL,Florida,Glades,1,15,1,0
FL,Florida,Polk,0,2,0,1
FL,Florida,Duval,1,20,2,2
FL,Florida,Dixie,2,16,0,1
FL,Florida,Gilchrist,1,44,1,0
FL,Florida,Lafayette,2,105,0,2
FL,Florida,St. Lucie,0,61,2,2
GA,Georgia,Fannin,1,6,2,2
GA,Georgia,Muscogee,1,86,1,0
GA,Georgia,Appling,2,77,0,1
GA,Georgia,Baker,2,113,0,1
GA,Georgia,Montgomery,1,44,1,0
GA,Georgia,Murray,0,117,2,2
GA,Georgia,Ware,2,98,0,1
GA,Georgia,Polk,0,117,2,2
GA,Georgia,Lowndes,0,109,2,1
GA,Georgia,Treutlen,2,113,0,1
GA,Georgia,Irwin,0,84,2,2
GA,Georgia,Wilcox,1,85,1,0
GA,Georgia,Marion,2,52,2,2
GA,Georgia,Dodge,1,62,1,0
GA,Georgia,Whitfield,2,36,2,1
GA,Georgia,Bleckley,0,53,2,2
GA,Georgia,Hart,1,107,2,2
GA,Georgia,Tattnall,0,30,2,2
GA,Georgia,McDuffie,2,9,0,1
GA,Georgia,Worth,2,38,0,1
GA,Georgia,Seminole,0,6,2,2
GA,Georgia,Stephens,1,6,2,2
ID,Idaho,Camas,2,103,0,1
ID,Idaho,Owyhee,0,63,2,2
ID,Idaho,Madison,2,16,0,1
IN,Indiana,LaGrange,2,110,0,1
IN,Indiana,Randolph,1,17,2,0
IN,Indiana,Henry,1,72,2,2
IN,Indiana,Vanderburgh,0,41,0,1
IN,Indiana,Tippecanoe,1,83,1,0
IN,Indiana,Orange,0,103,0,1
IN,Indiana,St. Joseph,1,0,2,2
IN,Indiana,Crawford,1,64,1,0
IN,Indiana,Howard,2,31,0,1
IN,Indiana,Jay,2,33,0,1
IN,Indiana,Lawrence,0,83,2,0
IN,Indiana,Scott,0,27,2,2
IN,Indiana,Sullivan,1,68,1,0
IN,Indiana,Miami,2,58,2,1
KY,Kentucky,Greenup,0,18,2,2
KY,Kentucky,Crittenden,1,15,1,0
KY,Kentucky,Marion,2,97,0,1
KY,Kentucky,Grant,2,91,2,2
KY,Kentucky,Webster,0,109,0,1
KY,Kentucky,Washington,0,2,2,2
KY,Kentucky,Simpson,1,93,1,0
KY,Kentucky,Caldwell,0,4,2,2
KY,Kentucky,Mason,0,2,2,2
KY,Kentucky,Nelson,2,73,0,1
KY,Kentucky,Henderson,2,60,0,1
KY,Kentucky,Nicholas,2,89,0,1
KY,Kentucky,Henry,0,6,2,2
KY,Kentucky,Garrard,2,119,0,1
KY,Kentucky,Breckinridge,1,108,1,0
KY,Kentucky,Bourbon,1,64,1,0
KY,Kentucky,McCracken,1,66,1,0
KY,Kentucky,Mercer,0,75,2,1
KY,Kentucky,Gallatin,1,0,2,2
KY,Kentucky,Calloway,1,7,1,0
LA,Louisiana,Calcasieu,1,86,1,0
LA,Louisiana,Caldwell,0,82,2,1
LA,Louisiana,Catahoula,2,113,0,1
LA,Louisiana,Terrebonne,0,27,2,2
LA,Louisiana,Iberia,1,49,1,0
LA,Louisiana,Iberville,0,18,2,2
LA,Louisiana,Jefferson Davis,0,23,2,2
LA,Louisiana,Beauregard,1,49,1,0
MA,Massachusetts,Berkshire,0,23,2,2
MD,Maryland,Somerset,0,23,2,2
ME,Maine,Piscataquis,2,72,2,1
MI,Michigan,Wayne,0,95,2,1
MI,Michigan,Roscommon,2,106,0,1
MI,Michigan,Schoolcraft,0,67,2,2
MI,Michigan,Clare,2,89,2,1
MN,Minnesota,Mahnomen,0,2,2,2
MO,Missouri,Ozark,2,9,0,1
MO,Missouri,Laclede,2,55,0,1
MO,Missouri,Knox,2,32,0,1
MO,Missouri,Morgan,1,65,1,0
MO,Missouri,Dade,2,32,0,1
MO,Missouri,Madison,1,86,1,0
MO,Missouri,Iron,1,66,1,0
MO,Missouri,Dallas,0,48,2,2
MO,Missouri,Pettis,0,58,2,1
MO,Missouri,Scott,0,102,0,1
MO,Missouri,Dent,2,117,2,2
MO,Missouri,Taney,2,103,0,1
MO,Missouri,Benton,0,23,2,2
MO,Missouri,Buchanan,0,23,2,2
MO,Missouri,Barton,2,12,0,1
MO,Missouri,Washington,0,26,0,1
MO,Missouri,Shannon,0,67,2,2
MO,Missouri,Polk,1,45,1,0
MS,Mississippi,Attala,0,73,0,1
MS,Mississippi,Covington,1,3,1,0
MS,Mississippi,Clay,1,86,1,0
MS,Mississippi,Montgomery,0,88,2,2
MS,Mississippi,Benton,2,32,0,1
MS,Mississippi,Simpson,2,31,2,2
MS,Mississippi,Lincoln,1,115,1,0
MS,Mississippi,Forrest,1,15,1,0
MS,Mississippi,Walthall,1,86,1,0
MS,Mississippi,Choctaw,2,35,0,1
MS,Mississippi,Perry,2,36,0,1
MS,Mississippi,Copiah,1,40,2,0
MS,Mississippi,Scott,1,5,2,2
MS,Mississippi,Yazoo,2,32,0,1
MS,Mississippi,Calhoun,2,36,2,1
MS,Mississippi,Tippah,1,68,1,0
MS,Mississippi,Hinds,0,30,2,2
MS,Mississippi,Oktibbeha,2,14,2,1
NC,North Carolina,Lenoir,2,98,0,1
NC,North Carolina,Hoke,2,113,0,1
NC,North Carolina,Wilson,0,117,2,2
NC,North Carolina,Chowan,1,20,2,2
NC,North Carolina,Warren,0,84,2,2
NC,North Carolina,Montgomery,2,69,0,1
NC,North Carolina,Richmond,2,75,2,2
NC,North Carolina,Rutherford,2,53,2,2
NM,New Mexico,Dona Ana,2,113,0,1
NM,New Mexico,San Juan,2,53,2,2
NM,New Mexico,Luna,0,23,2,2
NM,New Mexico,Rio Arriba,1,43,1,0
OH,Ohio,Erie,1,43,1,0
OH,Ohio,Marion,0,60,0,1
OH,Ohio,Fayette,2,79,0,1
OH,Ohio,Columbiana,0,94,2,2
OH,Ohio,Franklin,1,100,2,1
OH,Ohio,Ashland,1,111,1,2
OH,Ohio,Sandusky,2,77,0,1
OH,Ohio,Hocking,2,51,0,1
OH,Ohio,Trumbull,0,2,2,2
OH,Ohio,Brown,0,6,2,2
OH,Ohio,Harrison,0,81,2,2
OH,Ohio,Darke,0,34,2,2
OH,Ohio,Ross,2,14,0,1
OH,Ohio,Monroe,0,97,0,1
OH,Ohio,Noble,0,97,0,1
OK,Oklahoma,Oklahoma,0,52,2,1
OK,Oklahoma,Washington,0,70,2,2
OK,Oklahoma,Love,2,89,0,1
OK,Oklahoma,Cleveland,2,2,2,1
OR,Oregon,Jackson,1,44,1,0
OR,Oregon,Umatilla,2,26,0,1
OR,Oregon,Douglas,0,70,2,0
OR,Oregon,Tillamook,1,64,1,0
